"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,5.0
1_94,3.0
1_243,5.0
1_277,5.0
1_335,4.6
1_442,4.916666666666667
1_567,4.25
1_618,4.0
1_750,3.5
1_837,3.6
1_839,3.6470588235294117
1_963,4.75
1_977,3.8
1_1146,4.6
1_1224,4.333333333333333
1_1232,3.8333333333333335
1_1281,4.0
1_1284,5.0
1_1288,4.4
1_1382,3.2
1_1399,3.3333333333333335
1_1449,4.571428571428571
1_1452,4.8
1_1486,4.6
1_1498,4.0
2_14,4.0
2_56,4.2
2_285,4.0
2_441,4.0
2_1048,4.5
2_1119,4.285714285714286
2_1192,4.125
2_1310,4.714285714285714
2_1409,3.25
3_512,3.6666666666666665
3_552,3.0
3_578,4.0
3_1050,3.8333333333333335
3_1489,3.6
4_242,3.5
4_247,4.064516129032258
4_265,3.75
4_386,4.0
4_409,4.0
4_571,4.0
4_580,3.0
4_626,3.6
4_707,4.0
4_971,3.2
4_1086,3.727272727272727
4_1177,2.8333333333333335
4_1192,2.0
4_1229,3.1666666666666665
4_1307,3.0
4_1325,3.75
4_1331,2.3333333333333335
4_1382,3.3333333333333335
4_1398,4.0
4_1409,2.6
4_1510,3.8
5_130,3.0
5_390,5.0
5_408,1.0
5_485,4.0
5_595,4.0
5_858,3.0
5_878,3.6363636363636362
5_1166,4.0
5_1252,3.5714285714285716
5_1373,4.0
5_1481,3.0
6_81,3.3846153846153846
6_403,3.3636363636363638
6_532,4.0
6_878,3.8
6_886,4.0
6_1489,3.857142857142857
7_56,4.125
7_319,3.6
7_322,3.7142857142857144
7_341,3.727272727272727
7_345,3.3684210526315788
7_502,4.636363636363637
7_512,3.8636363636363638
7_591,3.6666666666666665
7_812,3.0833333333333335
7_1043,3.3846153846153846
7_1061,2.6923076923076925
7_1152,3.25
7_1165,4.0
7_1217,3.25
7_1280,3.642857142857143
7_1325,3.6153846153846154
7_1522,3.375
8_80,2.0
8_224,4.0
8_512,3.8333333333333335
8_707,3.8
8_886,3.6666666666666665
8_1048,4.0
8_1471,2.8333333333333335
8_1521,3.0
9_39,3.3333333333333335
9_54,2.8
9_66,3.4285714285714284
9_81,2.5
9_83,2.5555555555555554
9_134,4.333333333333333
9_225,3.611111111111111
9_232,2.8333333333333335
9_235,3.6666666666666665
9_242,4.111111111111111
9_254,3.5
9_277,4.333333333333333
9_306,3.75
9_313,3.15
9_327,3.6666666666666665
9_341,2.6666666666666665
9_348,3.0
9_409,3.857142857142857
9_431,3.75
9_451,3.5
9_454,4.0
9_457,4.0
9_490,3.75
9_503,2.0
9_518,2.0
9_621,3.3333333333333335
9_645,5.0
9_705,2.9
9_726,4.0
9_739,3.0
9_746,4.0
9_767,4.0
9_800,4.8
9_890,3.0
9_892,3.0
9_901,3.3333333333333335
9_911,2.0
9_991,2.3333333333333335
9_1022,3.5
9_1050,3.6666666666666665
9_1090,3.0
9_1141,3.0
9_1305,4.0
9_1318,4.333333333333333
9_1357,4.5
9_1361,4.0
9_1370,3.0
9_1381,3.7142857142857144
9_1388,3.5
9_1399,3.75
9_1425,4.0
9_1457,1.0
9_1498,3.4285714285714284
9_1522,2.75
9_1541,1.0
10_91,3.0
10_202,3.6666666666666665
10_327,3.7142857142857144
10_340,3.75
10_344,1.0
10_403,3.3076923076923075
10_408,3.5
10_419,3.9411764705882355
10_422,2.0
10_433,3.3333333333333335
10_451,4.166666666666667
10_693,3.6666666666666665
10_787,3.5714285714285716
10_807,3.3333333333333335
10_812,4.0
10_892,3.25
10_1043,4.0
10_1090,2.6666666666666665
10_1097,3.375
10_1252,3.411764705882353
10_1292,4.333333333333333
10_1318,3.823529411764706
10_1325,3.5
10_1481,2.6666666666666665
11_224,3.3076923076923075
11_311,3.8333333333333335
11_326,3.3636363636363638
11_373,3.8
11_403,3.2941176470588234
11_436,3.3076923076923075
11_451,3.6923076923076925
11_626,3.933333333333333
11_706,3.75
11_770,3.2857142857142856
11_892,3.4166666666666665
11_1043,3.6153846153846154
11_1051,3.6
11_1332,4.391304347826087
11_1373,4.153846153846154
11_1396,4.0
11_1480,1.0
11_1485,1.6666666666666667
12_25,3.25
12_98,4.2
12_134,4.535714285714286
12_190,4.384615384615385
12_220,3.5454545454545454
12_242,4.580645161290323
12_259,3.6363636363636362
