"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.085998978821003
1_94,4.165427200397744
1_243,3.916370836999439
1_277,3.9667556221638502
1_335,4.188987717193665
1_442,4.51983229119606
1_567,4.048666720671841
1_618,3.963516173763839
1_750,3.8983541670299253
1_837,4.106238405901728
1_839,3.480345435626239
1_963,4.376668049876624
1_977,3.587125989033174
1_1146,4.496325222739513
1_1224,3.8335542167551804
1_1232,3.9211639809637884
1_1281,4.252623693024921
1_1284,4.040064498843304
1_1288,4.110430353293713
1_1382,3.9607133851223715
1_1399,4.0534018942738825
1_1449,4.335379814982742
1_1452,4.227024285804124
1_1486,4.413492437076428
1_1498,4.0406076207497446
2_14,3.1511211510956674
2_56,3.6293738756616634
2_285,3.1819884040288944
2_441,3.3411314291034833
2_1048,4.287791275476948
2_1119,3.9194326318897517
2_1192,3.610532036061228
2_1310,4.2335414463938275
2_1409,2.9090132096849626
3_512,4.162203970331152
3_552,4.018085177448677
3_578,3.7604795009903356
3_1050,3.65156667488343
3_1489,4.028711056249678
4_242,4.634544183485666
4_247,4.359809336941714
4_265,4.530102164149774
4_386,4.166924876367657
4_409,4.470726373792925
4_571,3.1692332688784965
4_580,3.73539048433455
4_626,4.347622363317132
4_707,4.070044202839451
4_971,4.352174385886203
4_1086,4.302044306457812
4_1177,3.74435581509519
4_1192,4.356132097580867
4_1229,4.198115518429777
4_1307,4.019113496657701
4_1325,4.531632274076259
4_1331,4.297157633097459
4_1382,4.479876902729496
4_1398,4.575545778418267
4_1409,3.673991898281944
4_1510,4.75370007524177
5_130,4.210705061889502
5_390,3.6590048634209076
5_408,3.1533709536540506
5_485,4.109316261308923
5_595,4.072104738243736
5_858,3.9281895867000873
5_878,3.507604192320171
5_1166,4.093147743428476
5_1252,3.714322015579258
5_1373,4.490434461910924
5_1481,3.332746937984856
6_81,2.6511800917928756
6_403,2.662621465488269
6_532,3.3011203588709837
6_878,3.0632861521508765
6_886,3.4080815897015215
6_1489,3.2723180615676197
7_56,3.6876828230020156
7_319,3.5704586026441394
7_322,3.6077598684240773
7_341,3.527861683984682
7_345,3.1500002618801304
7_502,4.092302129917785
7_512,3.53538476114797
7_591,3.6162854928404595
7_812,3.5444911665424
7_1043,3.4622799593431903
7_1061,2.8520183334776164
7_1152,3.326665174624339
7_1165,3.311068924321237
7_1217,3.5161667442783493
7_1280,3.5827411983479447
7_1325,3.9055127261050693
7_1522,2.9875988043101147
8_80,3.776510258162647
8_224,3.6262361618825905
8_512,4.208022783326971
8_707,4.051450792157754
8_886,4.18889839837191
8_1048,4.8392740699993
8_1471,4.025163040578134
8_1521,3.528539811426638
9_39,3.602866782325469
9_54,4.131448909443607
9_66,3.499455827874436
9_81,3.656629051191829
9_83,3.720236059573363
9_134,5.036664856517261
9_225,4.004668193015766
9_232,4.454035746653531
9_235,3.522218700581532
9_242,4.824575376933229
9_254,4.484564214280393
9_277,4.673814726670258
9_306,4.109444067428713
9_313,3.825433737106094
9_327,3.8393036359160106
9_341,4.399017515799017
9_348,4.249364509946771
9_409,4.660757567240486
9_431,4.89155116903434
9_451,4.349622568210975
9_454,3.884903883201183
9_457,3.7087784265662904
9_490,4.669658774510609
9_503,3.7145653035318507
9_518,3.1333860534802973
9_621,3.9688358692417705
9_645,4.491364432236285
9_705,3.547309520305813
9_726,3.843903207198341
9_739,3.56431035038194
9_746,4.705656838531368
9_767,4.555411765308554
9_800,5.280508045532301
9_890,3.838402658818417
9_892,4.091546048362499
9_901,4.111729085922505
9_911,3.010663303267589
9_991,3.8093314300191654
9_1022,4.226133034408129
9_1050,3.897599133890747
9_1090,3.368294319569979
9_1141,3.2458541114533572
9_1305,4.77412908195501
9_1318,4.220150581737435
9_1357,4.985622766364969
9_1361,4.2020511744537
9_1370,4.315312304108836
9_1381,4.649235232506884
9_1388,4.589633939539684
9_1399,4.7384269044007645
9_1425,3.611129333598363
9_1457,4.006515307014984
9_1498,4.728739219462071
9_1522,3.853726138314986
9_1541,4.002850267891889
10_91,4.244006175958738
10_202,4.014309250853097
10_327,4.045548077473953
10_340,4.156985853203814
10_344,3.974815431478085
10_403,3.874314866445159
10_408,3.920746314441642
10_419,4.622203616649884
10_422,4.864325315229463
10_433,4.161801692900953
10_451,4.555867009768919
10_693,4.454652932458588
