"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.31212011933208
1_94,3.690847775152868
1_243,4.242843184911282
1_277,4.228599831255504
1_335,4.22244994000083
1_442,4.403289847764645
1_567,4.031422242771831
1_618,3.90346266411904
1_750,3.7302613047672306
1_837,3.840028904928665
1_839,3.5355497209007942
1_963,4.312586025952806
1_977,3.6278683164715035
1_1146,4.293655325260665
1_1224,3.9540180025943448
1_1232,3.830199013344724
1_1281,4.0436821562458585
1_1284,4.305240483550124
1_1288,4.110573572271566
1_1382,3.6399501997689523
1_1399,3.7256712154002907
1_1449,4.233534744321352
1_1452,4.274642628878794
1_1486,4.267710235061321
1_1498,3.936531374819615
2_14,3.4165874094644577
2_56,3.782365496119045
2_285,3.4178312525029035
2_441,3.5277619714656234
2_1048,4.137403378945956
2_1119,3.9356386106876453
2_1192,3.7266003141294033
2_1310,4.184720008649555
2_1409,2.976494033764448
3_512,3.948859537635265
3_552,3.6647261844346044
3_578,3.8673108098453577
3_1050,3.7788057406399234
3_1489,3.865465688633711
4_242,4.035165499762029
4_247,4.060059713446487
4_265,4.042403787981766
4_386,3.9733121099120217
4_409,4.1091872944406225
4_571,3.446320576694183
4_580,3.3879385437294083
4_626,3.899416323831868
4_707,3.9120288665963354
4_971,3.77682274678593
4_1086,3.9499150555175606
4_1177,3.2969500182872875
4_1192,3.365966300119998
4_1229,3.698405729688727
4_1307,3.5587034122941015
4_1325,4.032604031419456
4_1331,3.466564421491948
4_1382,3.8871874095921957
4_1398,4.151137098710401
4_1409,3.249834844023327
4_1510,4.191758891717198
5_130,3.6991510244947543
5_390,4.063512336928899
5_408,2.3806801371588477
5_485,4.057012248725996
5_595,4.0020625073570475
5_858,3.550483525155286
5_878,3.5310384095337195
5_1166,3.9827029970326464
5_1252,3.6139617663377948
5_1373,4.129286326894355
5_1481,3.26352663398575
6_81,2.9296581842811946
6_403,2.9454656483656763
6_532,3.5330296014274207
6_878,3.360706848983981
6_886,3.5892508572292376
6_1489,3.486403179992532
7_56,3.8295581698892427
7_319,3.575842943286736
7_322,3.6327845337428877
7_341,3.6266990396266734
7_345,3.2315199737491866
7_502,4.1744714997562085
7_512,3.6859211792984494
7_591,3.64391344653904
7_812,3.390575795638351
7_1043,3.453603024519059
7_1061,2.8619519229948294
7_1152,3.344819873361782
7_1165,3.576330213185824
7_1217,3.4463472266703565
7_1280,3.6276306920522408
7_1325,3.7601428837404867
7_1522,3.1310209274121994
8_80,3.1276690135715226
8_224,3.8079465969705133
8_512,4.0086085011479735
8_707,3.890584879603611
8_886,3.9384246955307747
8_1048,4.386295525792218
8_1471,3.6007074701763075
8_1521,3.273884023617949
9_39,3.3546534007165665
9_54,3.5369126833746956
9_66,3.3964959373407115
9_81,3.1877317218194046
9_83,3.192739961399967
9_134,4.480739256020238
9_225,3.7904914663787146
9_232,3.688856531921745
9_235,3.466421427876429
9_242,4.270261124795251
9_254,3.910445416366895
9_277,4.279537140062837
9_306,3.852455540117253
9_313,3.493779183012834
9_327,3.6764083531848692
9_341,3.6234757347516875
9_348,3.665086948903858
9_409,4.11019701676309
9_431,4.202864845086029
9_451,3.8746594099049343
9_454,3.81762217351495
9_457,3.665630786097271
9_490,4.105892285209291
9_503,3.0226087986500847
9_518,2.664361667629645
9_621,3.672840811514635
9_645,4.458185990208193
9_705,3.1600525031852364
9_726,3.807897824125553
9_739,3.2519169705350475
9_746,4.182736855349062
9_767,4.119701205487637
9_800,4.747985658225209
9_890,3.45893412587429
9_892,3.6115839599204547
9_901,3.7052040486202626
9_911,2.6229011936029405
