"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.103934546735081
1_94,4.180629034706122
1_243,3.941934946665048
1_277,3.9891265311513053
1_335,4.201631139227631
1_442,4.512332185440401
1_567,4.065611790069311
1_618,3.9870480002741338
1_750,3.92491780457148
1_837,4.1237059420798525
1_839,3.4872711100786815
1_963,4.3795679573310915
1_977,3.5933873700519503
1_1146,4.494253330544519
1_1224,3.8471344247129147
1_1232,3.945012931146452
1_1281,4.261627204759596
1_1284,4.061489729341581
1_1288,4.12893798052674
1_1382,3.9825812511725225
1_1399,4.0715078583066
1_1449,4.340147710146487
1_1452,4.24034878010594
1_1486,4.4145078318976925
1_1498,4.059460985102168
2_14,3.1655036129518663
2_56,3.6490652864771183
2_285,3.1976785490632498
2_441,3.3531290892605496
2_1048,4.277839816677534
2_1119,3.9279437469012453
2_1192,3.6323311022433176
2_1310,4.229105934984462
2_1409,2.9258477226300115
3_512,4.143371997531056
3_552,4.015002620028628
3_578,3.756273832125003
3_1050,3.6435320392302484
3_1489,4.023769490896872
4_242,4.614047392892049
4_247,4.322820671619547
4_265,4.500776990186289
4_386,4.15939368740708
4_409,4.4387288106923215
4_571,3.156833037757825
4_580,3.727874049813085
4_626,4.307801873054418
4_707,4.066318142040877
4_971,4.313174938301596
4_1086,4.269442602711047
4_1177,3.736867872354368
4_1192,4.317101653626828
4_1229,4.185245063067534
4_1307,4.015386184463595
4_1325,4.502596769062854
4_1331,4.268227530951045
4_1382,4.446385377192065
4_1398,4.549351298165521
4_1409,3.6702510881130768
4_1510,4.735539143385932
5_130,4.226866174042666
5_390,3.6592164500127584
5_408,3.1471185578439167
5_485,4.126024033774849
5_595,4.074667624904208
5_858,3.921585925621343
5_878,3.5043511176290405
5_1166,4.102709730491948
5_1252,3.715925126913836
5_1373,4.496393845953836
5_1481,3.331202993283185
6_81,2.6559311038189883
6_403,2.6674174021646757
6_532,3.3102617228414566
6_878,3.0694090378494723
6_886,3.4209468030869363
6_1489,3.284028007715436
7_56,3.707406980720181
7_319,3.5983088194446227
7_322,3.632974570069312
7_341,3.548354664131548
7_345,3.156611907529532
7_502,4.095920327680918
7_512,3.5545353602810845
7_591,3.639211217282657
7_812,3.567873496855112
7_1043,3.469666763698611
7_1061,2.8580992265547787
7_1152,3.338854876906214
7_1165,3.321097149945873
7_1217,3.5307495361747643
7_1280,3.6074015134705735
7_1325,3.9166049426980414
7_1522,2.9956408528484366
8_80,3.7686439174561386
8_224,3.6186344389412497
8_512,4.187195133612007
8_707,4.0460387281314425
8_886,4.173631648973632
8_1048,4.8541421458581135
8_1471,4.016771366929076
8_1521,3.5190127231884505
9_39,3.5867862072444225
9_54,4.120370628063852
9_66,3.481453860496517
