"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,3.8725266116616277
1_94,4.010140059126265
1_243,4.004349326067153
1_277,3.7731922562467703
1_335,3.9861205095102497
1_442,4.320922692760546
1_567,3.885730650522847
1_618,3.7079050559361937
1_750,3.7891520215972214
1_837,3.8951150833548756
1_839,3.5247392820135435
1_963,4.1677837557104755
1_977,3.4205196655425922
1_1146,4.30178084772168
1_1224,3.590520528403617
1_1232,3.814559700294135
1_1281,4.169436117598629
1_1284,3.8883829348079173
1_1288,3.969726877153062
1_1382,3.738887396804523
1_1399,3.9042087803316257
1_1449,4.135631194148928
1_1452,4.041998436600988
1_1486,4.175729226525373
1_1498,3.8830164190803704
2_14,3.1021772008893107
2_56,3.6655213430690594
2_285,3.263613371427599
2_441,3.132455615683748
2_1048,4.2043621665642945
2_1119,3.8938628907123967
2_1192,3.4453018615790243
2_1310,4.23251777840087
2_1409,2.8581430210542798
3_512,4.170907842258797
3_552,4.044391192453703
3_578,3.8054560667638473
3_1050,3.686489271198007
3_1489,4.0936448143542306
4_242,4.642245587690329
4_247,4.412225450362033
4_265,4.519065429425737
4_386,4.155528013164377
4_409,4.340949817843729
4_571,3.0682644513492265
4_580,3.56371602801431
4_626,4.338580119697064
4_707,3.927378166680339
4_971,4.312070960067947
4_1086,4.460561518966609
4_1177,3.6222152032977006
4_1192,4.185679608245722
4_1229,4.159517534863834
4_1307,4.092471074028641
4_1325,4.455014640920312
4_1331,4.13620640538152
4_1382,4.32446512696599
4_1398,4.527847771087312
4_1409,3.7402968201758684
4_1510,4.708898481508257
5_130,4.1466330140284215
5_390,3.853732252200198
5_408,3.06926657722809
5_485,4.4219223033381585
5_595,4.37521574259595
5_858,3.9350594870860194
5_878,3.4832813261323494
5_1166,4.094084915465139
5_1252,3.562106296885611
5_1373,4.394850192707501
5_1481,3.3977535274084056
6_81,2.9512651331266904
6_403,2.9418343752867866
6_532,3.3889740650361473
6_878,3.282617506072085
6_886,3.643900113484488
6_1489,3.544885028715218
7_56,3.7222418196452813
7_319,3.649970133781
7_322,3.7073284410883582
7_341,3.659899228093729
7_345,3.2966320098079036
7_502,4.055389757700243
7_512,3.6458077877844124
7_591,3.772380133396531
7_812,3.6797913161062277
7_1043,3.6179472124949785
7_1061,2.9770069140060063
7_1152,3.5097741736885864
7_1165,3.4999331071221107
7_1217,3.651157998103712
7_1280,3.6775357278881327
7_1325,3.926490411152307
7_1522,3.071303368338828
8_80,3.5891238678985053
8_224,3.6810310994579742
8_512,4.189987526664018
8_707,3.9162788076525894
8_886,4.238717374471256
8_1048,4.803817390649274
8_1471,3.8761066086122336
8_1521,3.388900821313532
9_39,3.2805583899472106
9_54,3.875669026399412
9_66,3.1512352881087597
9_81,3.45406196842515
9_83,3.340157008012535
9_134,4.806435270530857
9_225,3.6879386478201055
9_232,4.18117022869871
9_235,3.404922120280255
9_242,4.1079253626047985
9_254,4.202477745668177
9_277,4.1731710070990795
9_306,3.7098342249895664
9_313,3.5979415915879995
9_327,3.7132347954031744
9_341,4.1685390587168305
9_348,3.876695579085843
9_409,4.344882829168387
9_431,4.445798845054818
9_451,4.030081934306763
9_454,3.645707683458151
9_457,3.237322986603042
9_490,4.400613899479829
9_503,3.4009718604265564
9_518,2.909022298987959
9_621,3.708932826232041
9_645,4.023882585806576
9_705,3.20417018271477
9_726,3.394374569312662
9_739,3.3009436468957825
9_746,3.91410466192606
9_767,4.026608139156176
9_800,4.9177895372486855
9_890,3.629414506356066
9_892,3.9061859000499153
9_901,3.8905542997830764
9_911,2.908862458766833
9_991,3.4665076832167445
9_1022,3.9974620540268013
9_1050,3.8850708940352514
9_1090,3.0993742001660434
9_1141,2.9283055775896303
9_1305,4.142639529097404
9_1318,3.9098130814056358
9_1357,4.316125690819467
9_1361,3.888628420385762
9_1370,3.961708813270467
