"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.189144463324495
1_94,4.010013164758613
1_243,4.142503004407016
1_277,4.08881098805646
1_335,4.218540543477527
1_442,4.494513448208472
1_567,4.028907911235475
1_618,4.035391564875196
1_750,3.854388613418296
1_837,3.995127895067869
1_839,3.388517935615287
1_963,4.365875458533848
1_977,3.5927591927551097
1_1146,4.3955110211586135
1_1224,3.9365676048864753
1_1232,3.9074460571720406
1_1281,4.213850820019083
1_1284,4.205244480479005
1_1288,4.141781394597008
1_1382,3.8655306667358222
1_1399,3.9103648923893912
1_1449,4.300699436988721
1_1452,4.300034661209108
1_1486,4.391292100402744
1_1498,3.987106931559441
2_14,3.170477541955331
2_56,3.682390720130214
2_285,3.2881778931979397
2_441,3.4162586152453565
2_1048,4.2545144460576605
2_1119,3.902360095355153
2_1192,3.6299279289869086
2_1310,4.247308933496502
2_1409,2.8795386175663964
3_512,4.300837817126314
3_552,4.065483345393479
3_578,3.987579883004015
3_1050,3.964787654823098
3_1489,4.1118009046746105
4_242,4.398594527542313
4_247,4.247343665476883
4_265,4.365465306303278
4_386,4.103562661341817
4_409,4.284674048773734
4_571,3.2809593997887467
4_580,3.7413652933016404
4_626,4.096366229237335
4_707,4.037224710444844
4_971,4.073510815311555
4_1086,4.173657820832664
4_1177,3.5751297753035827
4_1192,3.922199439576733
4_1229,3.9920052533564663
4_1307,3.894069702805957
4_1325,4.3093496560016815
4_1331,3.9283473402334512
4_1382,4.293514965660169
4_1398,4.422318565143557
4_1409,3.5738585548636217
4_1510,4.539097382965241
5_130,4.0046115575671255
5_390,3.8798383321045935
5_408,2.7822085115926583
5_485,4.213047735650313
5_595,4.149998752219807
5_858,3.794749556170922
5_878,3.525527116894852
5_1166,4.084877398187784
5_1252,3.66298026016217
5_1373,4.349901592829108
5_1481,3.2757658263105105
6_81,2.7720306292391346
6_403,2.8518369213817913
6_532,3.44440297342214
6_878,3.1690030409793537
6_886,3.483743930195127
6_1489,3.466461738281237
7_56,3.8523676633901207
7_319,3.5909080277620693
7_322,3.637008444470452
7_341,3.4784672933521663
7_345,3.166683314173416
7_502,4.214731232013873
7_512,3.562753389422675
7_591,3.6757908731670335
7_812,3.5129339670904547
7_1043,3.38389723515398
7_1061,2.7373699739437165
7_1152,3.3406995244258995
7_1165,3.4043148834089703
7_1217,3.5026245617977785
7_1280,3.643920774875508
7_1325,3.883061746514564
7_1522,2.92002112652306
8_80,3.6802567477456543
8_224,3.980834561308694
8_512,4.366101976656114
8_707,4.205184326614247
8_886,4.273439070992788
8_1048,4.751031783127979
8_1471,4.032829556382632
8_1521,3.691702647612488
9_39,3.418078555791756
9_54,3.89947935752493
9_66,3.524331986621554
9_81,3.4675429568678133
9_83,3.457827056872236
9_134,4.832075618543472
9_225,4.013202591869962
9_232,4.204722440724044
9_235,3.5716353873247253
9_242,4.559999675898887
9_254,4.2951514467858045
9_277,4.624239747808288
9_306,4.056694110087304
9_313,3.852569747137463
9_327,3.8727869029549344
9_341,4.122439269608155
9_348,4.0320138505259715
9_409,4.378983465867265
9_431,4.6471125120380785
9_451,4.187816262808567
9_454,3.961223745857032
9_457,3.727584288028701
9_490,4.449493788337627
9_503,3.4108136412117864
9_518,3.0107099076179904
9_621,3.9017012370403936
9_645,4.571276203867691
9_705,3.3945723957973186
9_726,3.843212942958621
9_739,3.4576232016419177
9_746,4.39871692698224
9_767,4.38584325633294
9_800,4.948075711071642
9_890,3.7783259445972477
9_892,3.912162722359696
9_901,3.9903396273484284
9_911,2.629558432812646
9_991,3.4771858723549345
9_1022,4.1343278841984334
9_1050,3.9342373262199133
9_1090,3.213364784563759
9_1141,3.1547814848916826
9_1305,4.500118344789349
9_1318,4.329657915660008
9_1357,4.813319781621863
9_1361,4.11588255691071
9_1370,4.123129033755161
9_1381,4.480948458466539
9_1388,4.320009428270842
9_1399,4.547417648983534
9_1425,3.719011534003749
9_1457,3.5446934361237434
9_1498,4.443684575841066
9_1522,3.765374442346926
9_1541,3.5432980838786183
10_91,4.173825522919336
10_202,4.0055411389993605
10_327,4.251908318567335
10_340,4.379769645374261
10_344,3.4747757323380197
10_403,4.20510875616244
10_408,3.9777226970056008
10_419,4.534918053795384
10_422,4.2264929076900914
10_433,4.183351673211408
10_451,4.539670220432508
10_693,4.4305304000325165
10_787,4.25974914613635
10_807,3.83181842116564
10_812,4.5019451434215485
10_892,4.378127209746896
10_1043,4.367790809222344
10_1090,3.4416927996932016
10_1097,4.363345868487087
10_1252,4.322305225042626
10_1292,4.401649215622124
10_1318,4.431157082790001
10_1325,4.471241396328671
10_1481,4.1105363823897045
11_224,3.0593872116295535
11_311,3.7286138251554473
11_326,3.2914567425497845
11_373,4.0213126062326445
11_403,2.9976903777904536
11_436,3.5313491563689827
11_451,3.627235679809036
11_626,3.8531184193597485
11_706,3.6284477923211784
11_770,3.614689039915889
11_892,3.3355937733847227
11_1043,3.5766781981241764
11_1051,3.0735922236633293
11_1332,4.3278214384902
11_1373,4.3528268501188565
11_1396,3.8808449773015137
11_1480,2.8089019089290743
11_1485,2.9757760957413537
12_25,3.8539452859726735
12_98,4.3155709923856715
12_134,4.632996798916286
12_190,4.652536022688684
12_220,4.046053046212602
12_242,4.401175792418624
12_259,4.121031325407071
12_306,3.4966701223780143
12_319,3.8990582664832187
12_375,4.086461229547711
12_442,4.6826724015371
12_525,3.844061548223
12_529,3.9924662016291377
12_538,4.274508451920788
12_575,4.306977844607233
12_661,4.2198426653790575
12_670,4.327325023623805
12_690,3.6726356660495623
12_789,3.2446409876495514
12_800,4.859914307193807
12_816,4.028411267991881
