"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.045117594367935
1_94,4.165531388085744
1_243,3.970650623891836
1_277,3.914712829602043
1_335,4.17592505680619
1_442,4.439971941611085
1_567,4.02330634775764
1_618,3.931862840946363
1_750,3.8654648967003977
1_837,4.0596461798789205
1_839,3.412977430149849
1_963,4.342613207663688
1_977,3.53788095433774
1_1146,4.46083247977178
1_1224,3.7713214785438955
1_1232,3.853470100799206
1_1281,4.24780951815445
1_1284,4.069231410587295
1_1288,4.086985870423994
1_1382,3.9097575868026597
1_1399,4.024082436650317
1_1449,4.289979803050552
1_1452,4.172878248584316
1_1486,4.355921469511162
1_1498,3.991038773949545
2_14,3.015186108132615
2_56,3.5410223174103175
2_285,3.098134540382417
2_441,3.2492705323019644
2_1048,4.221501466230712
2_1119,3.8297023220970017
2_1192,3.5238718281525765
2_1310,4.167953558478
2_1409,2.828152721271567
3_512,4.3921018216082865
3_552,4.258537319131222
3_578,3.94987649170925
3_1050,3.8959726133282
3_1489,4.244817534905107
4_242,4.656608133732266
4_247,4.335643626619206
4_265,4.494974527747686
4_386,4.157001957840998
4_409,4.457579196373245
4_571,3.2113212829797204
4_580,3.7043872502879553
4_626,4.265319752553318
4_707,4.058928405501903
4_971,4.296535886863087
4_1086,4.31427773307666
4_1177,3.627314452108192
4_1192,4.309387767323627
4_1229,4.139676722725832
4_1307,4.026420387388259
4_1325,4.513375059678396
4_1331,4.25109098194589
4_1382,4.445361796698481
4_1398,4.58818550522965
4_1409,3.6537244960001045
4_1510,4.788859540781362
5_130,4.19599339278922
5_390,3.63990079626853
5_408,3.0593126650096094
5_485,4.236566037021471
5_595,4.1513919148982845
5_858,3.8755818443292105
5_878,3.472678235590405
5_1166,4.0730937564437975
5_1252,3.6650953308738403
5_1373,4.462853358313805
5_1481,3.313092938171777
6_81,2.6277746692784527
6_403,2.6574415196172607
6_532,3.2483590026973657
6_878,3.0382662757631094
6_886,3.3498291184285742
6_1489,3.2403374860452763
7_56,3.7006826743626346
7_319,3.5455325901881585
7_322,3.6106468600613786
7_341,3.5430007314868837
7_345,3.199030707882206
7_502,4.0833486408295
7_512,3.5617612563282863
7_591,3.658501876395035
7_812,3.566729317278976
7_1043,3.4646610493587344
7_1061,2.881909535924259
7_1152,3.3322623047481104
7_1165,3.334123311158229
7_1217,3.50095985163233
7_1280,3.593909383998443
7_1325,3.913269247430642
7_1522,3.0128001105279187
8_80,3.8600662961802046
8_224,3.90571398802014
8_512,4.439521680483661
8_707,4.29615524773383
8_886,4.39503216709051
8_1048,5.179210562443386
8_1471,4.243826249380192
8_1521,3.6691552417690962
9_39,3.557792621928013
9_54,4.086004322628017
